month,day,Solar_per,Eolica_per,Hidraulica_per,Carbon_per,Gas_Natural_per,Geotermica_per,Biomasa_per,Demand_per
5,12,-0.18594040725501923,-0.1592593094608806,-0.21765527291217804,0.09720176253163662,0.25094312397555985,0.14692657178088434,0.1599668226012716,-0.009286614449873939
5,13,-0.1881031356973449,-0.15682390558469395,-0.21666532091084137,0.09893153752432535,0.2517783788615965,0.1618786327374456,0.16091027090327578,-0.008584106599368327
5,14,-0.1901392761186651,-0.1536225852390679,-0.21591306616101422,0.10041108267084506,0.25232265964434325,0.17654581387625562,0.1607186625221837,-0.008041819826181
5,15,-0.19204989156630528,-0.14966621306892888,-0.21537555149607593,0.10160828259488808,0.2525141176860075,0.19068019010243714,0.15938553980650919,-0.0076716305489888175
5,16,-0.19383888973957433,-0.1449800499003076,-0.215023334535083,0.10249361098459195,0.2523008371667504,0.2040387505891982,0.15693044505696094,-0.007481728048189482
5,17,-0.19551285455135095,-0.13960389729907088,-0.2148212478040181,0.10304106045746074,0.25164229638335117,0.21638752141097556,0.15339837673359852,-0.007476338610901031
5,18,-0.19708100042930796,-0.13359130803384817,-0.21472926868107384,0.10322911983128062,0.25051044470711875,0.22750706966070344,0.1488583201950752,-0.007655531448025045
5,19,-0.19855484024448986,-0.12700895307166193,-0.21470355369940414,0.10304156294519777,0.248890413508447,0.2371961981918031,0.1434014634420197,-0.008015156714149391
5,20,-0.1999478871215058,-0.11993536728574536,-0.21469754378644124,0.10246818503361008,0.24678082044244637,0.24527609742127388,0.13713875777270623,-0.008546880351180642
5,21,-0.20127527192864875,-0.11245940916989985,-0.2146631376221792,0.1015053923721469,0.24419366634287604,0.2515939263725509,0.13019803654127024,-0.009238333214032732
5,22,-0.20255332286164926,-0.10467832965724758,-0.21455189356210566,0.10015661791387495,0.24115379374508797,0.2560259511542033,0.1227206604476358,-0.010073378482079329
5,23,-0.20379903143547826,-0.09669604215964323,-0.21431623675246636,0.09843264813999808,0.23769814685377322,0.25847991539428933,0.11485830820820898,-0.011032429929679106
5,24,-0.20502963798909607,-0.08862028669514391,-0.2139106179349194,0.0963516031986214,0.23387432129382557,0.2588973057698619,0.10676869185946297,-0.012092961328910232
5,25,-0.20626205580601195,-0.0805605532223217,-0.2132926158104916,0.09393887570873155,0.22973914856223243,0.25725444158296756,0.09861203270303577,-0.013230001034723526
5,26,-0.20751237048420293,-0.0726254830375515,-0.21242393890113215,0.09122680343811085,0.2253568481888344,0.25356318747339424,0.09054710914549538,-0.01441673921050206
5,27,-0.208795354325868,-0.06492026313142919,-0.21127129079755314,0.08825412904634877,0.2207969514345461,0.2478708425386202,0.08272739544970399,-0.01562519071455009
5,28,-0.2101239347036108,-0.057544522447273844,-0.20980716252086207,0.0850654553999899,0.21613234614175542,0.24025970600219224,0.07529783818204527,-0.016826820811448786
5,29,-0.21150885273093617,-0.050589465926448696,-0.2080103263502669,0.0817101875293297,0.21143671117375226,0.23084528189156103,0.06839100638537457,-0.01799332603025358
5,30,-0.21295822792831173,-0.04413609844658502,-0.2058662834577946,0.07824167135135951,0.20678246685061097,0.2197744667472745,0.06212451090350361,-0.019097270292073282
5,31,-0.21447726020449318,-0.03825325037399957,-0.203367467341062,0.07471604371477833,0.20223851993175615,0.2072228234642643,0.056598390842933895,-0.020112767861215883
6,1,-0.21606798964895846,-0.03299599985249416,-0.20051327376674996,0.07119102328895104,0.19786818252199137,0.19339133952404172,0.05189307445669143,-0.02101611111525284
6,2,-0.21772915488359673,-0.02840439717103154,-0.1973098698524427,0.06772460135172226,0.19372722850009994,0.17850249781977523,0.04806782610755861,-0.021786348113462802
6,3,-0.21945603739896963,-0.024502829770901152,-0.19377002123848158,0.06437390497680806,0.18986242521881744,0.16279678704415843,0.04515995233532644,-0.022405744377430748
